FID,gid,speed_90
ReAtlas_us_windspeed_offshore.17372,17372,4.625
ReAtlas_us_windspeed_offshore.17374,17374,4.375
ReAtlas_us_windspeed_offshore.17376,17376,4.875
ReAtlas_us_windspeed_offshore.17433,17433,4.375
ReAtlas_us_windspeed_offshore.17398,17398,4.625
ReAtlas_us_windspeed_offshore.17399,17399,4.375
ReAtlas_us_windspeed_offshore.17400,17400,4.375
ReAtlas_us_windspeed_offshore.17401,17401,5.125
ReAtlas_us_windspeed_offshore.17403,17403,4.375
ReAtlas_us_windspeed_offshore.17404,17404,4.875
ReAtlas_us_windspeed_offshore.17377,17377,4.875
ReAtlas_us_windspeed_offshore.17379,17379,4.375
ReAtlas_us_windspeed_offshore.17382,17382,4.375
ReAtlas_us_windspeed_offshore.17384,17384,4.625
ReAtlas_us_windspeed_offshore.17385,17385,4.625
ReAtlas_us_windspeed_offshore.17387,17387,4.125
ReAtlas_us_windspeed_offshore.17388,17388,5.125
ReAtlas_us_windspeed_offshore.17389,17389,4.625
ReAtlas_us_windspeed_offshore.17392,17392,4.625
ReAtlas_us_windspeed_offshore.17393,17393,4.375
ReAtlas_us_windspeed_offshore.17394,17394,5.125
ReAtlas_us_windspeed_offshore.17407,17407,4.125
ReAtlas_us_windspeed_offshore.17435,17435,5.125
ReAtlas_us_windspeed_offshore.17408,17408,4.875
ReAtlas_us_windspeed_offshore.17409,17409,4.875
ReAtlas_us_windspeed_offshore.17410,17410,5.125
ReAtlas_us_windspeed_offshore.17411,17411,4.375
ReAtlas_us_windspeed_offshore.17412,17412,4.875
ReAtlas_us_windspeed_offshore.17413,17413,5.125
ReAtlas_us_windspeed_offshore.17414,17414,4.875
ReAtlas_us_windspeed_offshore.17415,17415,4.875
ReAtlas_us_windspeed_offshore.17416,17416,5.125
ReAtlas_us_windspeed_offshore.17417,17417,4.625
ReAtlas_us_windspeed_offshore.17418,17418,4.875
ReAtlas_us_windspeed_offshore.17419,17419,5.125
ReAtlas_us_windspeed_offshore.17420,17420,4.625
ReAtlas_us_windspeed_offshore.17421,17421,4.125
ReAtlas_us_windspeed_offshore.17422,17422,4.625
ReAtlas_us_windspeed_offshore.17423,17423,4.875
ReAtlas_us_windspeed_offshore.17424,17424,4.875
ReAtlas_us_windspeed_offshore.17451,17451,4.875
ReAtlas_us_windspeed_offshore.17425,17425,5.125
ReAtlas_us_windspeed_offshore.17426,17426,4.375
ReAtlas_us_windspeed_offshore.17427,17427,4.625
ReAtlas_us_windspeed_offshore.17428,17428,5.125
ReAtlas_us_windspeed_offshore.17431,17431,4.875
ReAtlas_us_windspeed_offshore.17432,17432,4.875
ReAtlas_us_windspeed_offshore.17436,17436,5.125
ReAtlas_us_windspeed_offshore.17437,17437,3.875
ReAtlas_us_windspeed_offshore.17438,17438,4.125
ReAtlas_us_windspeed_offshore.17439,17439,4.375
ReAtlas_us_windspeed_offshore.17440,17440,4.875
ReAtlas_us_windspeed_offshore.17441,17441,4.875
ReAtlas_us_windspeed_offshore.17442,17442,4.625
ReAtlas_us_windspeed_offshore.17443,17443,4.625
ReAtlas_us_windspeed_offshore.17444,17444,4.875
ReAtlas_us_windspeed_offshore.17445,17445,5.125
ReAtlas_us_windspeed_offshore.17446,17446,4.875
ReAtlas_us_windspeed_offshore.17447,17447,5.125
ReAtlas_us_windspeed_offshore.17448,17448,5.375
ReAtlas_us_windspeed_offshore.17449,17449,5.125
ReAtlas_us_windspeed_offshore.17450,17450,5.125
ReAtlas_us_windspeed_offshore.17452,17452,5.375
ReAtlas_us_windspeed_offshore.17453,17453,5.125
ReAtlas_us_windspeed_offshore.17454,17454,4.625
ReAtlas_us_windspeed_offshore.17455,17455,4.625
ReAtlas_us_windspeed_offshore.17456,17456,4.375
ReAtlas_us_windspeed_offshore.17458,17458,4.375
ReAtlas_us_windspeed_offshore.17459,17459,4.375
ReAtlas_us_windspeed_offshore.17460,17460,4.625
ReAtlas_us_windspeed_offshore.17461,17461,4.125
ReAtlas_us_windspeed_offshore.17462,17462,4.125
ReAtlas_us_windspeed_offshore.17463,17463,4.375
ReAtlas_us_windspeed_offshore.17465,17465,4.625
ReAtlas_us_windspeed_offshore.17466,17466,4.375
ReAtlas_us_windspeed_offshore.17467,17467,4.625
ReAtlas_us_windspeed_offshore.17468,17468,4.375
ReAtlas_us_windspeed_offshore.17469,17469,4.125
ReAtlas_us_windspeed_offshore.17470,17470,4.625
ReAtlas_us_windspeed_offshore.17471,17471,4.625
ReAtlas_us_windspeed_offshore.17472,17472,4.875
ReAtlas_us_windspeed_offshore.17505,17505,4.625
ReAtlas_us_windspeed_offshore.17473,17473,4.625
ReAtlas_us_windspeed_offshore.17474,17474,4.875
ReAtlas_us_windspeed_offshore.17475,17475,4.625
ReAtlas_us_windspeed_offshore.17464,17464,4.875
ReAtlas_us_windspeed_offshore.17476,17476,5.125
ReAtlas_us_windspeed_offshore.17477,17477,4.125
ReAtlas_us_windspeed_offshore.17478,17478,4.875
ReAtlas_us_windspeed_offshore.17480,17480,4.625
ReAtlas_us_windspeed_offshore.17482,17482,4.625
ReAtlas_us_windspeed_offshore.17483,17483,4.375
ReAtlas_us_windspeed_offshore.17484,17484,4.875
ReAtlas_us_windspeed_offshore.17485,17485,4.875
ReAtlas_us_windspeed_offshore.17487,17487,4.125
ReAtlas_us_windspeed_offshore.17488,17488,4.875
ReAtlas_us_windspeed_offshore.17489,17489,4.375
ReAtlas_us_windspeed_offshore.17490,17490,4.375
ReAtlas_us_windspeed_offshore.17491,17491,4.625
ReAtlas_us_windspeed_offshore.17492,17492,4.625
ReAtlas_us_windspeed_offshore.17493,17493,4.375
ReAtlas_us_windspeed_offshore.17494,17494,4.375
ReAtlas_us_windspeed_offshore.17496,17496,4.625
ReAtlas_us_windspeed_offshore.17497,17497,4.125
ReAtlas_us_windspeed_offshore.17499,17499,5.125
ReAtlas_us_windspeed_offshore.17500,17500,4.875
ReAtlas_us_windspeed_offshore.17501,17501,4.125
ReAtlas_us_windspeed_offshore.17502,17502,4.125
ReAtlas_us_windspeed_offshore.17503,17503,4.375
ReAtlas_us_windspeed_offshore.17504,17504,4.375
ReAtlas_us_windspeed_offshore.17010,17010,4.625
ReAtlas_us_windspeed_offshore.17077,17077,4.625
ReAtlas_us_windspeed_offshore.17506,17506,4.625
ReAtlas_us_windspeed_offshore.17507,17507,4.375
ReAtlas_us_windspeed_offshore.17508,17508,4.875
ReAtlas_us_windspeed_offshore.17509,17509,4.625
ReAtlas_us_windspeed_offshore.17510,17510,4.375
ReAtlas_us_windspeed_offshore.17511,17511,4.625
ReAtlas_us_windspeed_offshore.17512,17512,4.625
ReAtlas_us_windspeed_offshore.17513,17513,4.375
ReAtlas_us_windspeed_offshore.17514,17514,4.625
ReAtlas_us_windspeed_offshore.17515,17515,4.625
ReAtlas_us_windspeed_offshore.17516,17516,4.875
ReAtlas_us_windspeed_offshore.17517,17517,4.375
ReAtlas_us_windspeed_offshore.17518,17518,4.375
ReAtlas_us_windspeed_offshore.17519,17519,4.375
ReAtlas_us_windspeed_offshore.17520,17520,4.125
ReAtlas_us_windspeed_offshore.17366,17366,4.625
ReAtlas_us_windspeed_offshore.17386,17386,4.375
ReAtlas_us_windspeed_offshore.17054,17054,4.125
ReAtlas_us_windspeed_offshore.17059,17059,4.125
ReAtlas_us_windspeed_offshore.17071,17071,4.125
ReAtlas_us_windspeed_offshore.16974,16974,4.125
ReAtlas_us_windspeed_offshore.16976,16976,4.875
ReAtlas_us_windspeed_offshore.17009,17009,4.375
ReAtlas_us_windspeed_offshore.16989,16989,4.625
ReAtlas_us_windspeed_offshore.16998,16998,4.125
ReAtlas_us_windspeed_offshore.16999,16999,4.375
ReAtlas_us_windspeed_offshore.17001,17001,4.625
ReAtlas_us_windspeed_offshore.17004,17004,4.625
ReAtlas_us_windspeed_offshore.17016,17016,4.625
ReAtlas_us_windspeed_offshore.17017,17017,4.125
ReAtlas_us_windspeed_offshore.17020,17020,4.625
ReAtlas_us_windspeed_offshore.17033,17033,4.375
ReAtlas_us_windspeed_offshore.17053,17053,4.375
ReAtlas_us_windspeed_offshore.17105,17105,4.125
ReAtlas_us_windspeed_offshore.17037,17037,3.625
ReAtlas_us_windspeed_offshore.17041,17041,3.875
ReAtlas_us_windspeed_offshore.17042,17042,3.875
ReAtlas_us_windspeed_offshore.17043,17043,3.875
ReAtlas_us_windspeed_offshore.17044,17044,4.625
ReAtlas_us_windspeed_offshore.17049,17049,4.125
ReAtlas_us_windspeed_offshore.17050,17050,4.875
ReAtlas_us_windspeed_offshore.17052,17052,3.875
ReAtlas_us_windspeed_offshore.17060,17060,4.125
ReAtlas_us_windspeed_offshore.17066,17066,4.625
ReAtlas_us_windspeed_offshore.17069,17069,4.625
ReAtlas_us_windspeed_offshore.17070,17070,4.375
ReAtlas_us_windspeed_offshore.17072,17072,4.875
ReAtlas_us_windspeed_offshore.17075,17075,4.625
ReAtlas_us_windspeed_offshore.17076,17076,4.375
ReAtlas_us_windspeed_offshore.17078,17078,4.125
ReAtlas_us_windspeed_offshore.17081,17081,4.625
ReAtlas_us_windspeed_offshore.17087,17087,4.625
ReAtlas_us_windspeed_offshore.17088,17088,4.875
ReAtlas_us_windspeed_offshore.17089,17089,4.375
ReAtlas_us_windspeed_offshore.17093,17093,4.625
ReAtlas_us_windspeed_offshore.17096,17096,4.125
ReAtlas_us_windspeed_offshore.17098,17098,4.875
ReAtlas_us_windspeed_offshore.17099,17099,4.375
ReAtlas_us_windspeed_offshore.17100,17100,4.125
ReAtlas_us_windspeed_offshore.17101,17101,4.625
ReAtlas_us_windspeed_offshore.17102,17102,4.125
ReAtlas_us_windspeed_offshore.17109,17109,4.375
ReAtlas_us_windspeed_offshore.17110,17110,4.875
ReAtlas_us_windspeed_offshore.17111,17111,4.625
ReAtlas_us_windspeed_offshore.16677,16677,4.625
ReAtlas_us_windspeed_offshore.16690,16690,4.375
ReAtlas_us_windspeed_offshore.13983,13983,4.625
ReAtlas_us_windspeed_offshore.17112,17112,4.875
ReAtlas_us_windspeed_offshore.17117,17117,4.625
ReAtlas_us_windspeed_offshore.17120,17120,5.375
ReAtlas_us_windspeed_offshore.17124,17124,4.875
ReAtlas_us_windspeed_offshore.16926,16926,5.125
ReAtlas_us_windspeed_offshore.17080,17080,5.625
ReAtlas_us_windspeed_offshore.17122,17122,5.125
ReAtlas_us_windspeed_offshore.17192,17192,4.625
ReAtlas_us_windspeed_offshore.17241,17241,4.875
ReAtlas_us_windspeed_offshore.17286,17286,5.125
ReAtlas_us_windspeed_offshore.17344,17344,4.875
ReAtlas_us_windspeed_offshore.17381,17381,4.625
ReAtlas_us_windspeed_offshore.16740,16740,4.625
ReAtlas_us_windspeed_offshore.16691,16691,4.875
ReAtlas_us_windspeed_offshore.16694,16694,4.625
ReAtlas_us_windspeed_offshore.16695,16695,4.625
ReAtlas_us_windspeed_offshore.16696,16696,4.375
ReAtlas_us_windspeed_offshore.16698,16698,4.625
ReAtlas_us_windspeed_offshore.16701,16701,4.625
ReAtlas_us_windspeed_offshore.16707,16707,4.625
ReAtlas_us_windspeed_offshore.16708,16708,4.875
ReAtlas_us_windspeed_offshore.16711,16711,4.875
ReAtlas_us_windspeed_offshore.17146,17146,5.625
ReAtlas_us_windspeed_offshore.16739,16739,4.625
ReAtlas_us_windspeed_offshore.16762,16762,4.375
ReAtlas_us_windspeed_offshore.16860,16860,4.625
ReAtlas_us_windspeed_offshore.16936,16936,4.375
ReAtlas_us_windspeed_offshore.16986,16986,5.125
ReAtlas_us_windspeed_offshore.17151,17151,5.125
ReAtlas_us_windspeed_offshore.17363,17363,4.875
ReAtlas_us_windspeed_offshore.16682,16682,4.375
ReAtlas_us_windspeed_offshore.16655,16655,4.625
ReAtlas_us_windspeed_offshore.16662,16662,4.625
ReAtlas_us_windspeed_offshore.16718,16718,4.875
ReAtlas_us_windspeed_offshore.16719,16719,5.125
ReAtlas_us_windspeed_offshore.16721,16721,4.625
ReAtlas_us_windspeed_offshore.16727,16727,4.625
ReAtlas_us_windspeed_offshore.16735,16735,4.625
ReAtlas_us_windspeed_offshore.16744,16744,4.875
ReAtlas_us_windspeed_offshore.16748,16748,4.625
ReAtlas_us_windspeed_offshore.16749,16749,4.875
ReAtlas_us_windspeed_offshore.16777,16777,4.375
ReAtlas_us_windspeed_offshore.16772,16772,5.125
ReAtlas_us_windspeed_offshore.16784,16784,5.375
ReAtlas_us_windspeed_offshore.16788,16788,4.625
ReAtlas_us_windspeed_offshore.16789,16789,4.875
ReAtlas_us_windspeed_offshore.16809,16809,4.625
ReAtlas_us_windspeed_offshore.16812,16812,4.375
ReAtlas_us_windspeed_offshore.13982,13982,4.875
ReAtlas_us_windspeed_offshore.16813,16813,4.875
ReAtlas_us_windspeed_offshore.16830,16830,4.625
ReAtlas_us_windspeed_offshore.16836,16836,4.875
ReAtlas_us_windspeed_offshore.16851,16851,4.625
ReAtlas_us_windspeed_offshore.16852,16852,4.875
ReAtlas_us_windspeed_offshore.16856,16856,4.875
ReAtlas_us_windspeed_offshore.16857,16857,4.625
ReAtlas_us_windspeed_offshore.17231,17231,4.375
ReAtlas_us_windspeed_offshore.16892,16892,4.125
ReAtlas_us_windspeed_offshore.16898,16898,4.625
ReAtlas_us_windspeed_offshore.16900,16900,4.375
ReAtlas_us_windspeed_offshore.16901,16901,5.125
ReAtlas_us_windspeed_offshore.16907,16907,4.125
ReAtlas_us_windspeed_offshore.16908,16908,4.375
ReAtlas_us_windspeed_offshore.16909,16909,4.875
ReAtlas_us_windspeed_offshore.16912,16912,5.125
ReAtlas_us_windspeed_offshore.16918,16918,4.625
ReAtlas_us_windspeed_offshore.16920,16920,5.375
ReAtlas_us_windspeed_offshore.16921,16921,5.125
ReAtlas_us_windspeed_offshore.16924,16924,4.625
ReAtlas_us_windspeed_offshore.16934,16934,4.875
ReAtlas_us_windspeed_offshore.16951,16951,4.625
ReAtlas_us_windspeed_offshore.16940,16940,4.125
ReAtlas_us_windspeed_offshore.16941,16941,4.375
ReAtlas_us_windspeed_offshore.16945,16945,5.125
ReAtlas_us_windspeed_offshore.16946,16946,5.125
ReAtlas_us_windspeed_offshore.16956,16956,4.625
ReAtlas_us_windspeed_offshore.16962,16962,5.125
ReAtlas_us_windspeed_offshore.16965,16965,5.875
ReAtlas_us_windspeed_offshore.16969,16969,4.875
ReAtlas_us_windspeed_offshore.16979,16979,5.375
ReAtlas_us_windspeed_offshore.17014,17014,4.875
ReAtlas_us_windspeed_offshore.16995,16995,5.125
ReAtlas_us_windspeed_offshore.16996,16996,5.125
ReAtlas_us_windspeed_offshore.17005,17005,5.125
ReAtlas_us_windspeed_offshore.17023,17023,5.375
ReAtlas_us_windspeed_offshore.17028,17028,4.875
ReAtlas_us_windspeed_offshore.17032,17032,5.125
ReAtlas_us_windspeed_offshore.17046,17046,5.125
ReAtlas_us_windspeed_offshore.17051,17051,4.875
ReAtlas_us_windspeed_offshore.17181,17181,5.125
ReAtlas_us_windspeed_offshore.17058,17058,4.875
ReAtlas_us_windspeed_offshore.17062,17062,4.625
ReAtlas_us_windspeed_offshore.17063,17063,5.375
ReAtlas_us_windspeed_offshore.17068,17068,5.125
ReAtlas_us_windspeed_offshore.17091,17091,4.875
ReAtlas_us_windspeed_offshore.17094,17094,4.625
ReAtlas_us_windspeed_offshore.17108,17108,4.875
ReAtlas_us_windspeed_offshore.17121,17121,5.125
ReAtlas_us_windspeed_offshore.17162,17162,4.875
ReAtlas_us_windspeed_offshore.17123,17123,5.125
ReAtlas_us_windspeed_offshore.17147,17147,5.125
ReAtlas_us_windspeed_offshore.17150,17150,4.875
ReAtlas_us_windspeed_offshore.17153,17153,4.875
ReAtlas_us_windspeed_offshore.17167,17167,4.375
ReAtlas_us_windspeed_offshore.17168,17168,4.625
ReAtlas_us_windspeed_offshore.17175,17175,5.125
ReAtlas_us_windspeed_offshore.17180,17180,5.125
ReAtlas_us_windspeed_offshore.17186,17186,5.375
ReAtlas_us_windspeed_offshore.17188,17188,4.625
ReAtlas_us_windspeed_offshore.17195,17195,5.125
ReAtlas_us_windspeed_offshore.17196,17196,5.125
ReAtlas_us_windspeed_offshore.17199,17199,4.625
ReAtlas_us_windspeed_offshore.17204,17204,4.625
ReAtlas_us_windspeed_offshore.17205,17205,4.625
ReAtlas_us_windspeed_offshore.17206,17206,4.625
ReAtlas_us_windspeed_offshore.17210,17210,4.625
ReAtlas_us_windspeed_offshore.17211,17211,4.375
ReAtlas_us_windspeed_offshore.17217,17217,4.625
ReAtlas_us_windspeed_offshore.17228,17228,5.125
ReAtlas_us_windspeed_offshore.17232,17232,4.625
ReAtlas_us_windspeed_offshore.17383,17383,4.875
ReAtlas_us_windspeed_offshore.17234,17234,4.875
ReAtlas_us_windspeed_offshore.17235,17235,4.875
ReAtlas_us_windspeed_offshore.17236,17236,5.625
ReAtlas_us_windspeed_offshore.17245,17245,4.875
ReAtlas_us_windspeed_offshore.17270,17270,5.125
ReAtlas_us_windspeed_offshore.17246,17246,5.125
ReAtlas_us_windspeed_offshore.17252,17252,5.125
ReAtlas_us_windspeed_offshore.17259,17259,4.875
ReAtlas_us_windspeed_offshore.17265,17265,4.875
ReAtlas_us_windspeed_offshore.17267,17267,4.375
ReAtlas_us_windspeed_offshore.17268,17268,5.125
ReAtlas_us_windspeed_offshore.17269,17269,4.875
ReAtlas_us_windspeed_offshore.17273,17273,4.625
ReAtlas_us_windspeed_offshore.17276,17276,5.125
ReAtlas_us_windspeed_offshore.17277,17277,4.875
ReAtlas_us_windspeed_offshore.17282,17282,4.875
ReAtlas_us_windspeed_offshore.17158,17158,5.125
ReAtlas_us_windspeed_offshore.17260,17260,4.625
ReAtlas_us_windspeed_offshore.17285,17285,5.125
ReAtlas_us_windspeed_offshore.17295,17295,5.375
ReAtlas_us_windspeed_offshore.17298,17298,4.625
ReAtlas_us_windspeed_offshore.17299,17299,5.125
ReAtlas_us_windspeed_offshore.17300,17300,5.125
ReAtlas_us_windspeed_offshore.17309,17309,4.625
ReAtlas_us_windspeed_offshore.17315,17315,5.125
ReAtlas_us_windspeed_offshore.17319,17319,5.125
ReAtlas_us_windspeed_offshore.17323,17323,4.875
ReAtlas_us_windspeed_offshore.17324,17324,5.125
ReAtlas_us_windspeed_offshore.17327,17327,4.625
ReAtlas_us_windspeed_offshore.17337,17337,5.125
ReAtlas_us_windspeed_offshore.17347,17347,5.125
ReAtlas_us_windspeed_offshore.17375,17375,4.875
ReAtlas_us_windspeed_offshore.17378,17378,4.625
ReAtlas_us_windspeed_offshore.17380,17380,5.125
ReAtlas_us_windspeed_offshore.15580,15580,5.375
ReAtlas_us_windspeed_offshore.17261,17261,5.125
ReAtlas_us_windspeed_offshore.17339,17339,4.875
ReAtlas_us_windspeed_offshore.16868,16868,4.375
ReAtlas_us_windspeed_offshore.17348,17348,5.625
ReAtlas_us_windspeed_offshore.17351,17351,4.875
ReAtlas_us_windspeed_offshore.16783,16783,4.375
ReAtlas_us_windspeed_offshore.16787,16787,4.375
ReAtlas_us_windspeed_offshore.16808,16808,4.875
ReAtlas_us_windspeed_offshore.16867,16867,4.375
ReAtlas_us_windspeed_offshore.16944,16944,4.375
ReAtlas_us_windspeed_offshore.16961,16961,4.125
ReAtlas_us_windspeed_offshore.16968,16968,4.375
ReAtlas_us_windspeed_offshore.16973,16973,4.125
ReAtlas_us_windspeed_offshore.17022,17022,4.125
ReAtlas_us_windspeed_offshore.17027,17027,4.125
ReAtlas_us_windspeed_offshore.17352,17352,4.875
ReAtlas_us_windspeed_offshore.17355,17355,4.625
ReAtlas_us_windspeed_offshore.17356,17356,5.125
ReAtlas_us_windspeed_offshore.17358,17358,4.625
ReAtlas_us_windspeed_offshore.17361,17361,4.875
ReAtlas_us_windspeed_offshore.17364,17364,4.625
ReAtlas_us_windspeed_offshore.17369,17369,4.875
ReAtlas_us_windspeed_offshore.17370,17370,4.625
ReAtlas_us_windspeed_offshore.17371,17371,5.125
ReAtlas_us_windspeed_offshore.16730,16730,4.625
ReAtlas_us_windspeed_offshore.17132,17132,5.125
ReAtlas_us_windspeed_offshore.17373,17373,5.375
ReAtlas_us_windspeed_offshore.17353,17353,6.375
ReAtlas_us_windspeed_offshore.17349,17349,6.125
ReAtlas_us_windspeed_offshore.17340,17340,6.375
ReAtlas_us_windspeed_offshore.17346,17346,6.625
ReAtlas_us_windspeed_offshore.17334,17334,6.125
ReAtlas_us_windspeed_offshore.17338,17338,6.875
ReAtlas_us_windspeed_offshore.17223,17223,6.375
ReAtlas_us_windspeed_offshore.17215,17215,6.625
ReAtlas_us_windspeed_offshore.17208,17208,5.875
ReAtlas_us_windspeed_offshore.17197,17197,6.375
ReAtlas_us_windspeed_offshore.17182,17182,6.625
ReAtlas_us_windspeed_offshore.17140,17140,6.125
ReAtlas_us_windspeed_offshore.17139,17139,6.375
ReAtlas_us_windspeed_offshore.17095,17095,6.125
ReAtlas_us_windspeed_offshore.17137,17137,6.625
ReAtlas_us_windspeed_offshore.17086,17086,6.375
ReAtlas_us_windspeed_offshore.17074,17074,5.875
ReAtlas_us_windspeed_offshore.17073,17073,6.625
ReAtlas_us_windspeed_offshore.17065,17065,6.375
ReAtlas_us_windspeed_offshore.17048,17048,5.875
ReAtlas_us_windspeed_offshore.17064,17064,6.625
ReAtlas_us_windspeed_offshore.17029,17029,5.875
ReAtlas_us_windspeed_offshore.17047,17047,6.375
ReAtlas_us_windspeed_offshore.17025,17025,5.875
ReAtlas_us_windspeed_offshore.17040,17040,6.625
ReAtlas_us_windspeed_offshore.17024,17024,6.125
ReAtlas_us_windspeed_offshore.17019,17019,6.375
ReAtlas_us_windspeed_offshore.17225,17225,4.625
ReAtlas_us_windspeed_offshore.17226,17226,4.875
ReAtlas_us_windspeed_offshore.17104,17104,4.625
ReAtlas_us_windspeed_offshore.16834,16834,4.125
ReAtlas_us_windspeed_offshore.16765,16765,4.375
ReAtlas_us_windspeed_offshore.16782,16782,4.625
ReAtlas_us_windspeed_offshore.17227,17227,4.875
ReAtlas_us_windspeed_offshore.17229,17229,4.875
ReAtlas_us_windspeed_offshore.17248,17248,5.375
ReAtlas_us_windspeed_offshore.17272,17272,4.875
ReAtlas_us_windspeed_offshore.16760,16760,4.375
ReAtlas_us_windspeed_offshore.16674,16674,4.625
ReAtlas_us_windspeed_offshore.16693,16693,4.875
ReAtlas_us_windspeed_offshore.16742,16742,4.625
ReAtlas_us_windspeed_offshore.16713,16713,4.375
ReAtlas_us_windspeed_offshore.16761,16761,4.875
ReAtlas_us_windspeed_offshore.16780,16780,4.125
ReAtlas_us_windspeed_offshore.17275,17275,4.625
ReAtlas_us_windspeed_offshore.16767,16767,4.625
ReAtlas_us_windspeed_offshore.16771,16771,4.375
ReAtlas_us_windspeed_offshore.16776,16776,4.125
ReAtlas_us_windspeed_offshore.16793,16793,4.375
ReAtlas_us_windspeed_offshore.16799,16799,4.375
ReAtlas_us_windspeed_offshore.16807,16807,4.625
ReAtlas_us_windspeed_offshore.16818,16818,4.625
ReAtlas_us_windspeed_offshore.16819,16819,4.625
ReAtlas_us_windspeed_offshore.16846,16846,4.625
ReAtlas_us_windspeed_offshore.16850,16850,4.625
ReAtlas_us_windspeed_offshore.16859,16859,4.625
ReAtlas_us_windspeed_offshore.16874,16874,4.875
ReAtlas_us_windspeed_offshore.16881,16881,4.875
ReAtlas_us_windspeed_offshore.16887,16887,4.625
ReAtlas_us_windspeed_offshore.16904,16904,4.875
ReAtlas_us_windspeed_offshore.16916,16916,4.875
ReAtlas_us_windspeed_offshore.16689,16689,4.375
ReAtlas_us_windspeed_offshore.16948,16948,4.625
ReAtlas_us_windspeed_offshore.17057,17057,4.625
ReAtlas_us_windspeed_offshore.17106,17106,4.625
ReAtlas_us_windspeed_offshore.17067,17067,4.875
ReAtlas_us_windspeed_offshore.16955,16955,4.875
ReAtlas_us_windspeed_offshore.16978,16978,4.875
ReAtlas_us_windspeed_offshore.17008,17008,4.625
ReAtlas_us_windspeed_offshore.17011,17011,4.875
ReAtlas_us_windspeed_offshore.16990,16990,4.125
ReAtlas_us_windspeed_offshore.16992,16992,4.625
ReAtlas_us_windspeed_offshore.16993,16993,4.875
ReAtlas_us_windspeed_offshore.17000,17000,4.375
ReAtlas_us_windspeed_offshore.17222,17222,4.875
ReAtlas_us_windspeed_offshore.17021,17021,4.375
ReAtlas_us_windspeed_offshore.17030,17030,4.875
