FID,gid,pen_power_,pen_head_f,pen_class
ReAtlas_smallhydro.973,973,1731.55,28.379,Small Hydro
ReAtlas_smallhydro.978,978,1110.93,21.522,Small Hydro
ReAtlas_smallhydro.982,982,1937.623,37.762,Small Hydro
ReAtlas_smallhydro.983,983,5988.507,12.894,Small Hydro
ReAtlas_smallhydro.984,984,1900.219,4.068,Small Hydro
ReAtlas_smallhydro.986,986,1175.564,23.13,Small Hydro
ReAtlas_smallhydro.987,987,9999.342,28.018,Small Hydro
ReAtlas_smallhydro.989,989,10463.447,29.298,Small Hydro
ReAtlas_smallhydro.990,990,10291.716,22.178,Small Hydro
ReAtlas_smallhydro.992,992,1343.716,51.772,Small Hydro
ReAtlas_smallhydro.994,994,1018.918,43.635,Small Hydro
ReAtlas_smallhydro.995,995,2769.333,5.873,Small Hydro
ReAtlas_smallhydro.996,996,1333.626,12.402,Small Hydro
ReAtlas_smallhydro.997,997,2209.287,20.735,Small Hydro
ReAtlas_smallhydro.1000,1000,1213.34,26.28,Small Hydro
ReAtlas_smallhydro.1009,1009,1338.953,25.033,Small Hydro
ReAtlas_smallhydro.1011,1011,1160.363,21.522,Small Hydro
ReAtlas_smallhydro.1014,1014,1410.756,27.264,Small Hydro
ReAtlas_smallhydro.1015,1015,1005.302,32.448,Small Hydro
ReAtlas_smallhydro.1019,1019,1021.263,38.353,Small Hydro
ReAtlas_smallhydro.1028,1028,6208.712,76.673,Small Hydro
ReAtlas_smallhydro.1030,1030,2254.981,33.399,Small Hydro
ReAtlas_smallhydro.1033,1033,1286.021,19.16,Small Hydro
ReAtlas_smallhydro.1034,1034,2275.425,34.941,Small Hydro
ReAtlas_smallhydro.1037,1037,1130.613,41.142,Small Hydro
ReAtlas_smallhydro.1038,1038,1517.502,23.786,Small Hydro
ReAtlas_smallhydro.1047,1047,5693.753,118.963,Small Hydro
ReAtlas_smallhydro.1061,1061,1036.668,15.125,Small Hydro
ReAtlas_smallhydro.1069,1069,1137.145,46.982,Small Hydro
ReAtlas_smallhydro.1071,1071,2800.756,117.717,Small Hydro
ReAtlas_smallhydro.1072,1072,1397.963,16.929,Small Hydro
ReAtlas_smallhydro.1073,1073,1313.815,53.051,Small Hydro
ReAtlas_smallhydro.1075,1075,1138.387,34.58,Small Hydro
ReAtlas_smallhydro.1082,1082,1385.353,60.728,Small Hydro
ReAtlas_smallhydro.1084,1084,1136.913,30.873,Small Hydro
ReAtlas_smallhydro.1085,1085,1483.772,63.747,Small Hydro
ReAtlas_smallhydro.1086,1086,2135.678,57.021,Small Hydro
ReAtlas_smallhydro.1088,1088,2024.395,39.961,Small Hydro
ReAtlas_smallhydro.1089,1089,1769.26,34.416,Small Hydro
ReAtlas_smallhydro.1091,1091,1002.442,18.734,Small Hydro
ReAtlas_smallhydro.1094,1094,1358.389,24.442,Small Hydro
ReAtlas_smallhydro.1095,1095,1169.816,19.488,Small Hydro
ReAtlas_smallhydro.1096,1096,1039.651,18.57,Small Hydro
ReAtlas_smallhydro.1099,1099,2672.102,1.706,Small Hydro
ReAtlas_smallhydro.1101,1101,1490.166,16.503,Small Hydro
ReAtlas_smallhydro.1106,1106,1239.026,13.123,Small Hydro
ReAtlas_smallhydro.1107,1107,1019.855,12.139,Small Hydro
ReAtlas_smallhydro.1109,1109,6639.085,65.42,Small Hydro
ReAtlas_smallhydro.1110,1110,1336.237,8.53,Small Hydro
ReAtlas_smallhydro.1111,1111,2458.846,15.682,Small Hydro
ReAtlas_smallhydro.1112,1112,1225.533,11.844,Small Hydro
ReAtlas_smallhydro.1114,1114,1681.382,10.269,Small Hydro
ReAtlas_smallhydro.1116,1116,1417.44,13.451,Small Hydro
ReAtlas_smallhydro.1120,1120,1502.785,14.042,Small Hydro
ReAtlas_smallhydro.1121,1121,1796.592,10.499,Small Hydro
ReAtlas_smallhydro.1122,1122,3124.627,27.92,Small Hydro
ReAtlas_smallhydro.1123,1123,1549.828,97.802,Small Hydro
ReAtlas_smallhydro.1124,1124,5226.395,46.424,Small Hydro
ReAtlas_smallhydro.1125,1125,2295.429,13.353,Small Hydro
ReAtlas_smallhydro.1126,1126,4544.247,40.125,Small Hydro
ReAtlas_smallhydro.1127,1127,3279.138,18.832,Small Hydro
ReAtlas_smallhydro.1128,1128,3007.884,23.261,Small Hydro
ReAtlas_smallhydro.1129,1129,1335.66,10.236,Small Hydro
ReAtlas_smallhydro.1132,1132,1299.162,79.035,Small Hydro
ReAtlas_smallhydro.1133,1133,1118.328,69.554,Small Hydro
ReAtlas_smallhydro.1134,1134,2342.639,99.18,Small Hydro
ReAtlas_smallhydro.1135,1135,1079.177,44.259,Small Hydro
ReAtlas_smallhydro.638,638,2136.054,3.084,Small Hydro
ReAtlas_smallhydro.639,639,1384.98,2.001,Small Hydro
ReAtlas_smallhydro.641,641,2175.139,3.15,Small Hydro
ReAtlas_smallhydro.642,642,2150.336,3.117,Small Hydro
ReAtlas_smallhydro.643,643,2015.618,2.92,Small Hydro
ReAtlas_smallhydro.645,645,21724.888,32.185,Small Hydro
ReAtlas_smallhydro.646,646,3323.947,4.921,Small Hydro
ReAtlas_smallhydro.666,666,1631.474,4.134,Small Hydro
ReAtlas_smallhydro.673,673,1141.1,3.018,Small Hydro
ReAtlas_smallhydro.676,676,1293.167,3.445,Small Hydro
ReAtlas_smallhydro.686,686,1230.265,5.643,Small Hydro
ReAtlas_smallhydro.687,687,1094.144,3.248,Small Hydro
ReAtlas_smallhydro.689,689,1771.455,5.545,Small Hydro
ReAtlas_smallhydro.691,691,2718.903,12.762,Small Hydro
ReAtlas_smallhydro.695,695,2917.267,9.35,Small Hydro
ReAtlas_smallhydro.696,696,1039.495,3.379,Small Hydro
ReAtlas_smallhydro.697,697,1539.147,5.02,Small Hydro
ReAtlas_smallhydro.700,700,1613.493,5.381,Small Hydro
ReAtlas_smallhydro.701,701,7597.344,27.428,Small Hydro
ReAtlas_smallhydro.702,702,1216.649,20.472,Small Hydro
ReAtlas_smallhydro.703,703,1078.322,26.64,Small Hydro
ReAtlas_smallhydro.704,704,9477.034,50.689,Small Hydro
ReAtlas_smallhydro.705,705,1243.738,7.972,Small Hydro
ReAtlas_smallhydro.706,706,1145.533,7.382,Small Hydro
ReAtlas_smallhydro.707,707,1072.756,7.349,Small Hydro
ReAtlas_smallhydro.708,708,1724.009,12.27,Small Hydro
ReAtlas_smallhydro.709,709,1232.68,9.219,Small Hydro
ReAtlas_smallhydro.710,710,1377.82,11.614,Small Hydro
ReAtlas_smallhydro.711,711,1553.322,13.123,Small Hydro
ReAtlas_smallhydro.712,712,2361.228,38.189,Small Hydro
ReAtlas_smallhydro.713,713,1264.26,18.209,Small Hydro
ReAtlas_smallhydro.714,714,2022.592,17.979,Small Hydro
ReAtlas_smallhydro.715,715,1641.9,23.786,Small Hydro
ReAtlas_smallhydro.716,716,1446.195,30.774,Small Hydro
ReAtlas_smallhydro.245,245,1427.188,59.35,Small Hydro
ReAtlas_smallhydro.251,251,1051.272,2.133,Small Hydro
ReAtlas_smallhydro.268,268,5705.102,4.134,Small Hydro
ReAtlas_smallhydro.269,269,5299.059,3.839,Small Hydro
ReAtlas_smallhydro.270,270,1343.159,2.001,Small Hydro
ReAtlas_smallhydro.271,271,30000,89.075,Small Hydro
ReAtlas_smallhydro.274,274,30000,56.102,Small Hydro
ReAtlas_smallhydro.275,275,2335.477,3.707,Small Hydro
ReAtlas_smallhydro.277,277,1902.627,77.625,Small Hydro
ReAtlas_smallhydro.278,278,1587.964,1.247,Small Hydro
ReAtlas_smallhydro.279,279,18259.653,14.337,Small Hydro
ReAtlas_smallhydro.280,280,12091.052,9.514,Small Hydro
ReAtlas_smallhydro.281,281,2362.728,1.903,Small Hydro
ReAtlas_smallhydro.282,282,7940.542,6.398,Small Hydro
ReAtlas_smallhydro.284,284,3998.546,3.248,Small Hydro
ReAtlas_smallhydro.287,287,2808.535,26.05,Small Hydro
ReAtlas_smallhydro.288,288,19306.314,16.01,Small Hydro
ReAtlas_smallhydro.290,290,13958.928,11.713,Small Hydro
ReAtlas_smallhydro.291,291,1438.823,18.865,Small Hydro
ReAtlas_smallhydro.293,293,10089.256,9.646,Small Hydro
ReAtlas_smallhydro.294,294,1459.825,9.252,Small Hydro
ReAtlas_smallhydro.295,295,1554.673,23.261,Small Hydro
ReAtlas_smallhydro.296,296,10269.387,9.843,Small Hydro
ReAtlas_smallhydro.297,297,1398.108,8.924,Small Hydro
ReAtlas_smallhydro.298,298,2423.02,39.829,Small Hydro
ReAtlas_smallhydro.299,299,10245.673,9.843,Small Hydro
ReAtlas_smallhydro.300,300,1635.691,11.024,Small Hydro
ReAtlas_smallhydro.303,303,18479.327,17.881,Small Hydro
ReAtlas_smallhydro.304,304,2914.013,6.66,Small Hydro
ReAtlas_smallhydro.305,305,1650.77,3.806,Small Hydro
ReAtlas_smallhydro.306,306,16907.663,16.765,Small Hydro
ReAtlas_smallhydro.307,307,4208.313,9.744,Small Hydro
ReAtlas_smallhydro.308,308,1739.678,67.028,Small Hydro
ReAtlas_smallhydro.309,309,7828.397,18.471,Small Hydro
ReAtlas_smallhydro.311,311,2817.641,6.66,Small Hydro
ReAtlas_smallhydro.312,312,4898.226,11.614,Small Hydro
ReAtlas_smallhydro.313,313,2657.043,6.299,Small Hydro
ReAtlas_smallhydro.314,314,3212.026,3.281,Small Hydro
ReAtlas_smallhydro.315,315,3332.34,7.972,Small Hydro
ReAtlas_smallhydro.316,316,1055.277,56.463,Small Hydro
ReAtlas_smallhydro.318,318,21426.624,22.047,Small Hydro
ReAtlas_smallhydro.319,319,2706.833,6.693,Small Hydro
ReAtlas_smallhydro.320,320,4577.048,11.417,Small Hydro
ReAtlas_smallhydro.321,321,1722.032,25.427,Small Hydro
ReAtlas_smallhydro.322,322,2987.736,32.972,Small Hydro
ReAtlas_smallhydro.323,323,1311.256,3.412,Small Hydro
ReAtlas_smallhydro.325,325,1615.953,17.782,Small Hydro
ReAtlas_smallhydro.326,326,5431.381,17.585,Small Hydro
ReAtlas_smallhydro.327,327,1103.775,17.028,Small Hydro
ReAtlas_smallhydro.328,328,1177.821,2.001,Small Hydro
ReAtlas_smallhydro.329,329,1176.698,2.001,Small Hydro
ReAtlas_smallhydro.330,330,1807.279,30.085,Small Hydro
ReAtlas_smallhydro.331,331,1032.52,1.772,Small Hydro
ReAtlas_smallhydro.332,332,5051.614,16.404,Small Hydro
ReAtlas_smallhydro.333,333,1392.46,30.381,Small Hydro
ReAtlas_smallhydro.335,335,12875.933,42.29,Small Hydro
ReAtlas_smallhydro.336,336,1180.116,3.182,Small Hydro
ReAtlas_smallhydro.337,337,1493.835,4.921,Small Hydro
ReAtlas_smallhydro.339,339,10702.64,19.455,Small Hydro
ReAtlas_smallhydro.340,340,1375.611,4.659,Small Hydro
ReAtlas_smallhydro.341,341,6118.613,20.833,Small Hydro
ReAtlas_smallhydro.344,344,1517.338,5.151,Small Hydro
ReAtlas_smallhydro.346,346,5810.049,10.827,Small Hydro
ReAtlas_smallhydro.348,348,2375.884,7.808,Small Hydro
ReAtlas_smallhydro.349,349,4202.196,14.304,Small Hydro
ReAtlas_smallhydro.353,353,4944.336,17.29,Small Hydro
ReAtlas_smallhydro.354,354,1076.073,3.346,Small Hydro
ReAtlas_smallhydro.355,355,1896.599,5.413,Small Hydro
ReAtlas_smallhydro.356,356,5677.287,10.696,Small Hydro
ReAtlas_smallhydro.357,357,2565.83,4.856,Small Hydro
ReAtlas_smallhydro.359,359,7254.24,13.845,Small Hydro
ReAtlas_smallhydro.360,360,3469.198,61.188,Small Hydro
ReAtlas_smallhydro.361,361,6752.86,13.025,Small Hydro
ReAtlas_smallhydro.362,362,2689.147,5.446,Small Hydro
ReAtlas_smallhydro.363,363,12327.064,25.164,Small Hydro
ReAtlas_smallhydro.364,364,2313.524,4.724,Small Hydro
ReAtlas_smallhydro.365,365,2713.56,5.545,Small Hydro
ReAtlas_smallhydro.366,366,4539.329,18.963,Small Hydro
ReAtlas_smallhydro.367,367,5354.709,11.68,Small Hydro
ReAtlas_smallhydro.368,368,2135.658,4.659,Small Hydro
ReAtlas_smallhydro.369,369,5962.29,12.992,Small Hydro
ReAtlas_smallhydro.370,370,3437.259,134.646,Small Hydro
ReAtlas_smallhydro.371,371,1006.483,2.264,Small Hydro
ReAtlas_smallhydro.372,372,1262.205,5.938,Small Hydro
ReAtlas_smallhydro.373,373,5118.345,11.581,Small Hydro
ReAtlas_smallhydro.374,374,1343.209,35.236,Small Hydro
ReAtlas_smallhydro.375,375,2961.534,179.921,Small Hydro
ReAtlas_smallhydro.376,376,3210.413,7.316,Small Hydro
ReAtlas_smallhydro.377,377,1297.125,2.92,Small Hydro
ReAtlas_smallhydro.378,378,8062.724,18.865,Small Hydro
ReAtlas_smallhydro.379,379,12886.916,30.709,Small Hydro
ReAtlas_smallhydro.380,380,1064.506,113.55,Small Hydro
ReAtlas_smallhydro.381,381,1969.561,4.954,Small Hydro
ReAtlas_smallhydro.382,382,2103.743,57.185,Small Hydro
ReAtlas_smallhydro.383,383,1419.051,12.336,Small Hydro
ReAtlas_smallhydro.384,384,2845.755,9.908,Small Hydro
ReAtlas_smallhydro.385,385,1495.925,13.058,Small Hydro
ReAtlas_smallhydro.386,386,1726.675,6.168,Small Hydro
ReAtlas_smallhydro.387,387,1313.943,13.123,Small Hydro
ReAtlas_smallhydro.388,388,1156.745,12.27,Small Hydro
ReAtlas_smallhydro.389,389,1535.935,5.512,Small Hydro
ReAtlas_smallhydro.390,390,1174.692,4.232,Small Hydro
ReAtlas_smallhydro.391,391,1405.066,5.052,Small Hydro
ReAtlas_smallhydro.392,392,1254.119,13.681,Small Hydro
ReAtlas_smallhydro.393,393,2174.638,24.245,Small Hydro
ReAtlas_smallhydro.394,394,2057.684,16.207,Small Hydro
ReAtlas_smallhydro.395,395,1078.332,3.937,Small Hydro
ReAtlas_smallhydro.396,396,1793.429,192.224,Small Hydro
ReAtlas_smallhydro.397,397,1221.29,4.921,Small Hydro
ReAtlas_smallhydro.398,398,1607.15,12.041,Small Hydro
ReAtlas_smallhydro.399,399,1930.374,176.837,Small Hydro
ReAtlas_smallhydro.400,400,2176.126,8.629,Small Hydro
ReAtlas_smallhydro.401,401,1673.777,192.192,Small Hydro
ReAtlas_smallhydro.402,402,1126.764,4.757,Small Hydro
ReAtlas_smallhydro.403,403,1395.804,33.136,Small Hydro
ReAtlas_smallhydro.404,404,1454.864,10.171,Small Hydro
ReAtlas_smallhydro.405,405,1167.386,4.921,Small Hydro
ReAtlas_smallhydro.406,406,1020.621,17.388,Small Hydro
ReAtlas_smallhydro.407,407,1456.06,52.231,Small Hydro
ReAtlas_smallhydro.408,408,4098.05,127.231,Small Hydro
ReAtlas_smallhydro.409,409,5096.943,94.029,Small Hydro
ReAtlas_smallhydro.410,410,1528.699,13.287,Small Hydro
ReAtlas_smallhydro.411,411,1190.954,12.631,Small Hydro
ReAtlas_smallhydro.412,412,3042.444,137.566,Small Hydro
ReAtlas_smallhydro.413,413,1742.827,20.702,Small Hydro
ReAtlas_smallhydro.414,414,1567.219,14.764,Small Hydro
ReAtlas_smallhydro.415,415,1804.685,52.198,Small Hydro
ReAtlas_smallhydro.416,416,1215.939,34.711,Small Hydro
ReAtlas_smallhydro.417,417,1117.683,58.104,Small Hydro
ReAtlas_smallhydro.418,418,1652.175,79.035,Small Hydro
ReAtlas_smallhydro.419,419,1980.379,90.092,Small Hydro
ReAtlas_smallhydro.420,420,1381.03,23.95,Small Hydro
ReAtlas_smallhydro.421,421,1041.541,17.946,Small Hydro
ReAtlas_smallhydro.422,422,1159.834,19.882,Small Hydro
ReAtlas_smallhydro.423,423,4474.487,7.48,Small Hydro
ReAtlas_smallhydro.424,424,1002.824,6.037,Small Hydro
ReAtlas_smallhydro.425,425,1177.088,19.882,Small Hydro
ReAtlas_smallhydro.426,426,1838.19,30.741,Small Hydro
ReAtlas_smallhydro.427,427,2650.474,10.564,Small Hydro
ReAtlas_smallhydro.428,428,1745.375,10.761,Small Hydro
ReAtlas_smallhydro.429,429,5519.072,21.588,Small Hydro
ReAtlas_smallhydro.430,430,18490.032,71.522,Small Hydro
ReAtlas_smallhydro.431,431,1550.206,8.858,Small Hydro
ReAtlas_smallhydro.432,432,1153.04,19.094,Small Hydro
ReAtlas_smallhydro.433,433,2523.594,10.105,Small Hydro
ReAtlas_smallhydro.434,434,3520.867,10.138,Small Hydro
ReAtlas_smallhydro.435,435,1254.525,19.423,Small Hydro
ReAtlas_smallhydro.436,436,2736.883,11.056,Small Hydro
ReAtlas_smallhydro.437,437,4341.676,146.096,Small Hydro
ReAtlas_smallhydro.438,438,2127.142,8.858,Small Hydro
ReAtlas_smallhydro.439,439,2521.614,10.433,Small Hydro
ReAtlas_smallhydro.440,440,2270.091,6.562,Small Hydro
ReAtlas_smallhydro.441,441,2958.547,102.231,Small Hydro
ReAtlas_smallhydro.442,442,5865.264,16.962,Small Hydro
ReAtlas_smallhydro.443,443,1489.455,23.556,Small Hydro
ReAtlas_smallhydro.444,444,1497.067,23.917,Small Hydro
ReAtlas_smallhydro.445,445,5239.322,15.289,Small Hydro
ReAtlas_smallhydro.446,446,3850.146,82.415,Small Hydro
ReAtlas_smallhydro.447,447,4120.455,13.976,Small Hydro
ReAtlas_smallhydro.449,449,1898.935,32.448,Small Hydro
ReAtlas_smallhydro.450,450,1147.644,67.782,Small Hydro
ReAtlas_smallhydro.451,451,11283.868,227.133,Small Hydro
ReAtlas_smallhydro.452,452,3638.409,73.95,Small Hydro
ReAtlas_smallhydro.454,454,2681.445,10.892,Small Hydro
ReAtlas_smallhydro.455,455,1085.575,4.429,Small Hydro
ReAtlas_smallhydro.456,456,19154.863,81.529,Small Hydro
ReAtlas_smallhydro.457,457,1652.863,7.021,Small Hydro
ReAtlas_smallhydro.458,458,11493.181,115.551,Small Hydro
ReAtlas_smallhydro.459,459,12054.438,50.984,Small Hydro
ReAtlas_smallhydro.460,460,2555.103,25.591,Small Hydro
ReAtlas_smallhydro.461,461,1717.634,12.631,Small Hydro
ReAtlas_smallhydro.462,462,1380.647,10.761,Small Hydro
ReAtlas_smallhydro.463,463,1651.956,18.865,Small Hydro
ReAtlas_smallhydro.464,464,1421.139,16.404,Small Hydro
ReAtlas_smallhydro.465,465,1636.298,18.996,Small Hydro
ReAtlas_smallhydro.466,466,1936.479,22.933,Small Hydro
ReAtlas_smallhydro.467,467,3148.284,37.5,Small Hydro
ReAtlas_smallhydro.468,468,1069.343,28.839,Small Hydro
ReAtlas_smallhydro.469,469,1566.426,19.554,Small Hydro
ReAtlas_smallhydro.470,470,1411.901,18.012,Small Hydro
ReAtlas_smallhydro.471,471,1308.242,16.634,Small Hydro
ReAtlas_smallhydro.472,472,1573.72,19.783,Small Hydro
ReAtlas_smallhydro.473,473,1560.229,21.49,Small Hydro
ReAtlas_smallhydro.474,474,2311.333,32.119,Small Hydro
ReAtlas_smallhydro.480,480,1170.359,50.787,Small Hydro
ReAtlas_smallhydro.483,483,1017.46,32.612,Small Hydro
ReAtlas_smallhydro.484,484,1009.742,31.988,Small Hydro
ReAtlas_smallhydro.487,487,1811.409,67.159,Small Hydro
ReAtlas_smallhydro.494,494,8852.057,244.652,Small Hydro
ReAtlas_smallhydro.496,496,6214.229,153.412,Small Hydro
ReAtlas_smallhydro.748,748,1711.705,268.209,Small Hydro
ReAtlas_smallhydro.756,756,6012.338,25.787,Small Hydro
ReAtlas_smallhydro.757,757,1152.97,42.782,Small Hydro
ReAtlas_smallhydro.758,758,1145.242,44.783,Small Hydro
ReAtlas_smallhydro.759,759,7889.386,33.333,Small Hydro
ReAtlas_smallhydro.760,760,1158.139,49.869,Small Hydro
ReAtlas_smallhydro.761,761,1107.339,37.631,Small Hydro
ReAtlas_smallhydro.763,763,1317.487,38.156,Small Hydro
ReAtlas_smallhydro.765,765,1399.068,33.202,Small Hydro
ReAtlas_smallhydro.766,766,1897.69,32.48,Small Hydro
ReAtlas_smallhydro.767,767,4528.084,79.79,Small Hydro
ReAtlas_smallhydro.768,768,5241.892,46.358,Small Hydro
ReAtlas_smallhydro.769,769,1850.604,35.925,Small Hydro
ReAtlas_smallhydro.770,770,3296.995,58.661,Small Hydro
ReAtlas_smallhydro.771,771,1005.412,19.324,Small Hydro
ReAtlas_smallhydro.773,773,1823.464,127.001,Small Hydro
ReAtlas_smallhydro.775,775,1718.861,54.921,Small Hydro
ReAtlas_smallhydro.777,777,6694.515,34.055,Small Hydro
ReAtlas_smallhydro.778,778,4546.028,23.064,Small Hydro
ReAtlas_smallhydro.780,780,4661.632,23.688,Small Hydro
ReAtlas_smallhydro.781,781,2393.518,84.744,Small Hydro
ReAtlas_smallhydro.782,782,2573.514,102.953,Small Hydro
ReAtlas_smallhydro.783,783,2152.182,79.265,Small Hydro
ReAtlas_smallhydro.784,784,6555.757,33.858,Small Hydro
ReAtlas_smallhydro.785,785,3087.666,15.879,Small Hydro
ReAtlas_smallhydro.786,786,6628.002,34.154,Small Hydro
ReAtlas_smallhydro.790,790,1503.939,67.093,Small Hydro
ReAtlas_smallhydro.791,791,1938.78,79.659,Small Hydro
ReAtlas_smallhydro.792,792,1519.638,31.529,Small Hydro
ReAtlas_smallhydro.793,793,2629.18,53.707,Small Hydro
ReAtlas_smallhydro.794,794,1249.416,23.72,Small Hydro
ReAtlas_smallhydro.795,795,1096.512,20.046,Small Hydro
ReAtlas_smallhydro.801,801,6917.69,88.419,Small Hydro
ReAtlas_smallhydro.802,802,2256.49,95.866,Small Hydro
ReAtlas_smallhydro.805,805,7173.69,88.386,Small Hydro
ReAtlas_smallhydro.807,807,10093.813,119.094,Small Hydro
ReAtlas_smallhydro.809,809,6287.784,73.655,Small Hydro
ReAtlas_smallhydro.810,810,1317.996,102.657,Small Hydro
ReAtlas_smallhydro.811,811,1180.993,83.694,Small Hydro
ReAtlas_smallhydro.812,812,2244.34,25.689,Small Hydro
ReAtlas_smallhydro.813,813,1091.006,64.895,Small Hydro
ReAtlas_smallhydro.814,814,2858.537,32.513,Small Hydro
ReAtlas_smallhydro.815,815,2408.484,27.297,Small Hydro
ReAtlas_smallhydro.816,816,2060.429,208.629,Small Hydro
ReAtlas_smallhydro.817,817,1128.144,81.726,Small Hydro
ReAtlas_smallhydro.819,819,1216.25,154.528,Small Hydro
ReAtlas_smallhydro.1,1,1984.884,15.65,Small Hydro
ReAtlas_smallhydro.2,2,2029.035,16.109,Small Hydro
ReAtlas_smallhydro.3,3,2333.693,18.57,Small Hydro
ReAtlas_smallhydro.4,4,1275.577,102.395,Small Hydro
ReAtlas_smallhydro.5,5,1134.486,11.909,Small Hydro
ReAtlas_smallhydro.6,6,1759.034,21.818,Small Hydro
ReAtlas_smallhydro.7,7,1519.457,27.1,Small Hydro
ReAtlas_smallhydro.8,8,1057.118,1.28,Small Hydro
ReAtlas_smallhydro.9,9,2982.359,47.178,Small Hydro
ReAtlas_smallhydro.10,10,1298.28,21.161,Small Hydro
ReAtlas_smallhydro.11,11,5575.674,6.89,Small Hydro
ReAtlas_smallhydro.12,12,1495.588,14.698,Small Hydro
ReAtlas_smallhydro.13,13,1182.812,19.685,Small Hydro
ReAtlas_smallhydro.14,14,3686.849,61.844,Small Hydro
ReAtlas_smallhydro.15,15,1093.869,34.088,Small Hydro
ReAtlas_smallhydro.16,16,3650.534,104.167,Small Hydro
ReAtlas_smallhydro.17,17,3134.021,3.937,Small Hydro
ReAtlas_smallhydro.18,18,4587.806,88.714,Small Hydro
ReAtlas_smallhydro.19,19,1261.236,26.083,Small Hydro
ReAtlas_smallhydro.20,20,3643.9,4.692,Small Hydro
ReAtlas_smallhydro.21,21,5321.902,6.857,Small Hydro
ReAtlas_smallhydro.22,22,7724.712,10.007,Small Hydro
ReAtlas_smallhydro.23,23,1186.983,50.525,Small Hydro
ReAtlas_smallhydro.24,24,1959.844,2.723,Small Hydro
ReAtlas_smallhydro.25,25,1083.839,36.581,Small Hydro
ReAtlas_smallhydro.26,26,1868.111,2.822,Small Hydro
ReAtlas_smallhydro.27,27,1627.964,29.888,Small Hydro
ReAtlas_smallhydro.28,28,1689.898,32.415,Small Hydro
ReAtlas_smallhydro.29,29,2125.973,42.159,Small Hydro
ReAtlas_smallhydro.30,30,26435.233,40.026,Small Hydro
ReAtlas_smallhydro.31,31,1887.804,131.759,Small Hydro
ReAtlas_smallhydro.32,32,3913.246,6.201,Small Hydro
ReAtlas_smallhydro.33,33,1896.17,36.581,Small Hydro
ReAtlas_smallhydro.34,34,1128.78,23.228,Small Hydro
ReAtlas_smallhydro.35,35,2244.823,47.146,Small Hydro
ReAtlas_smallhydro.36,36,2793.329,59.252,Small Hydro
ReAtlas_smallhydro.37,37,1774.403,45.899,Small Hydro
ReAtlas_smallhydro.38,38,1017.971,36.942,Small Hydro
ReAtlas_smallhydro.39,39,2075.305,3.904,Small Hydro
ReAtlas_smallhydro.40,40,28699.407,51.115,Small Hydro
ReAtlas_smallhydro.41,41,2248.772,86.319,Small Hydro
ReAtlas_smallhydro.42,42,3260.257,169.291,Small Hydro
ReAtlas_smallhydro.43,43,2523.2,4.79,Small Hydro
ReAtlas_smallhydro.44,44,1314.818,2.657,Small Hydro
ReAtlas_smallhydro.45,45,10945.716,22.113,Small Hydro
ReAtlas_smallhydro.46,46,1626.328,3.609,Small Hydro
ReAtlas_smallhydro.47,47,7443.248,23.36,Small Hydro
ReAtlas_smallhydro.48,48,1188.558,29.462,Small Hydro
ReAtlas_smallhydro.49,49,5087.6,14.239,Small Hydro
ReAtlas_smallhydro.50,50,2429.013,5.446,Small Hydro
ReAtlas_smallhydro.51,51,1825.107,4.921,Small Hydro
ReAtlas_smallhydro.52,52,3444.31,7.776,Small Hydro
ReAtlas_smallhydro.53,53,1014.109,2.723,Small Hydro
ReAtlas_smallhydro.54,54,2600.854,169.488,Small Hydro
ReAtlas_smallhydro.55,55,1155.72,4.724,Small Hydro
ReAtlas_smallhydro.56,56,1693.9,4.495,Small Hydro
ReAtlas_smallhydro.57,57,1627.454,6.824,Small Hydro
ReAtlas_smallhydro.58,58,22815.662,52.92,Small Hydro
ReAtlas_smallhydro.59,59,9304.157,42.126,Small Hydro
ReAtlas_smallhydro.60,60,1493.565,52.657,Small Hydro
ReAtlas_smallhydro.61,61,1960.85,9.022,Small Hydro
ReAtlas_smallhydro.62,62,1949.413,8.99,Small Hydro
ReAtlas_smallhydro.63,63,1421.592,77.395,Small Hydro
ReAtlas_smallhydro.64,64,1340.561,41.076,Small Hydro
ReAtlas_smallhydro.65,65,1620.949,92.585,Small Hydro
ReAtlas_smallhydro.66,66,1665.246,8.924,Small Hydro
ReAtlas_smallhydro.67,67,1055.153,5.676,Small Hydro
ReAtlas_smallhydro.68,68,1718.856,29.921,Small Hydro
ReAtlas_smallhydro.69,69,1596.841,27.625,Small Hydro
ReAtlas_smallhydro.70,70,1302.178,10.433,Small Hydro
ReAtlas_smallhydro.71,71,1291.622,3.576,Small Hydro
